Student_Number,Course_Number,Section_Number,Dateenrolled,DateLeft,Term_Number,SchoolID,Section_ID_Internal
28040,L1304,102,,,3600,13000,L1304.2
28040,OA1319,101,,,3600,13000,OA1319.1
28040,OC1307,101,,,3600,13000,OC1307.1
28040,OH1305,103,,,3600,13000,OH1305.3
28040,OJ1203,101,,,3600,13000,OJ1203.1
28118,A1105,101,,,3600,13000,A1105.1
28118,ADVHS01,103,,,3600,13000,ADVHS01.3
28118,E1101,106,,,3600,13000,E1101.6
28118,G1203,104,,,3600,13000,G1203.4
28118,H1206,102,,,3600,13000,H1206.2
28118,I1204,101,,,3600,13000,I1204.1
28118,L1301,102,,,3600,13000,L1301.2
28118,OC1310,102,,,3600,13000,OC1310.2
28173,ADVHS01,108,,,3600,13000,ADVHS01.8
28173,E1101,105,,,3600,13000,E1101.5
28173,OA1319,101,,,3600,13000,OA1319.1
28173,OC1313,101,,,3600,13000,OC1313.1
28173,OH1305,102,,,3600,13000,OH1305.2
28173,OI1003,105,,,3600,13000,OI1003.5
28173,OJ1203,102,,,3600,13000,OJ1203.2
28173,VHS0052,101,,,3600,13000,VHS0052.1
29072,ADVHS01,113,,,3600,13000,ADVHS01.13
29072,B1001,104,,,3600,13000,B1001.4
29072,E1001,102,,,3600,13000,E1001.2
29072,G1004,106,,,3600,13000,G1004.6
29072,H1001,102,,,3600,13000,H1001.2
29072,OI1003,103,,,3600,13000,OI1003.3
29072,OZ1323,102,,,3600,13000,OZ1323.2
27107,A1204,101,,,3600,13000,A1204.1
27107,ADVHS01,122,,,3600,13000,ADVHS01.22
27107,E1201,102,,,3600,13000,E1201.2
27107,G1201,101,,,3600,13000,G1201.1
27107,J1203,101,,,3600,13000,J1203.1
27107,L1303,101,,,3600,13000,L1303.1
27107,OC1310,102,,,3600,13000,OC1310.2
27107,OH1501,102,,,3600,13000,OH1501.2
27107,OI1305,102,,,3600,13000,OI1305.2
30011,ADVHS01,122,,,3600,13000,ADVHS01.22
30011,B0901,101,,,3600,13000,B0901.1
30011,C0904,104,,,3600,13000,C0904.4
30011,E0901,102,,,3600,13000,E0901.2
30011,G0901,106,,,3600,13000,G0901.6
30011,H0904,101,,,3600,13000,H0904.1
30011,I1003,102,,,3600,13000,I1003.2
30011,J0901,103,,,3600,13000,J0901.3
28041,A1105,102,,,3600,13000,A1105.2
28041,ADVHS01,118,,,3600,13000,ADVHS01.18
28041,E1101,102,,,3600,13000,E1101.2
28041,OC1305,102,,,3600,13000,OC1305.2
28041,OH1305,101,,,3600,13000,OH1305.1
28041,OI1305,103,,,3600,13000,OI1305.3
28041,OJ1306,101,,,3600,13000,OJ1306.1
28041,VHS0052,101,,,3600,13000,VHS0052.1
26009,A1204,102,,,3600,13000,A1204.2
26009,ADVHS01,115,,,3600,13000,ADVHS01.15
26009,E1201,105,,,3600,13000,E1201.5
26009,G1201,101,,,3600,13000,G1201.1
26009,J1203,102,,,3600,13000,J1203.2
26009,OC1310,102,,,3600,13000,OC1310.2
26009,OH1501,101,,,3600,13000,OH1501.1
26009,OI1305,102,,,3600,13000,OI1305.2
30170,A0901,103,,,3600,13000,A0901.3
30170,ADVHS01,125,,,3600,13000,ADVHS01.25
30170,B0901,104,,,3600,13000,B0901.4
30170,E0901,106,,,3600,13000,E0901.6
30170,G0901,103,,,3600,13000,G0901.3
30170,I1003,106,,,3600,13000,I1003.6
30170,J0901,103,,,3600,13000,J0901.3
30170,OC1306,101,,,3600,13000,OC1306.1
30004,A0901,101,,,3600,13000,A0901.1
30004,ADVHS01,112,,,3600,13000,ADVHS01.12
30004,B0901,103,,,3600,13000,B0901.3
30004,E0901,105,,,3600,13000,E0901.5
30004,G0901,104,,,3600,13000,G0901.4
30004,H0904,101,,,3600,13000,H0904.1
30004,I0903,103,,,3600,13000,I0903.3
30004,J0901,102,,,3600,13000,J0901.2
30004,OC1305,104,,,3600,13000,OC1305.4
29143,A1006,104,,,3600,13000,A1006.4
29143,ADVHS01,126,,,3600,13000,ADVHS01.26
29143,B1001,104,,,3600,13000,B1001.4
29143,C0904,103,,,3600,13000,C0904.3
29143,E1001,105,,,3600,13000,E1001.5
29143,G1004,106,,,3600,13000,G1004.6
29143,I1003,106,,,3600,13000,I1003.6
29143,OZ1323,103,,,3600,13000,OZ1323.3
30015,A0901,101,,,3600,13000,A0901.1
30015,ADVHS01,121,,,3600,13000,ADVHS01.21
30015,B0901,106,,,3600,13000,B0901.6
30015,E0901,106,,,3600,13000,E0901.6
30015,G0901,107,,,3600,13000,G0901.7
30015,H0904,103,,,3600,13000,H0904.3
30015,I1003,102,,,3600,13000,I1003.2
30015,J0901,103,,,3600,13000,J0901.3
27146,ADVHS01,125,,,3600,13000,ADVHS01.25
27146,E1201,104,,,3600,13000,E1201.4
27146,G1201,104,,,3600,13000,G1201.4
27146,H1201B,101,,,3600,13000,H1201B.1
27146,I1204,101,,,3600,13000,I1204.1
27146,J1203,102,,,3600,13000,J1203.2
27146,OA1318,101,,,3600,13000,OA1318.1
27146,OB1520,101,,,3600,13000,OB1520.1
27096,ADVHS01,127,,,3600,13000,ADVHS01.27
27096,E1201,103,,,3600,13000,E1201.3
27096,G1201,106,,,3600,13000,G1201.6
27096,H1201B,101,,,3600,13000,H1201B.1
27096,L1301,101,,,3600,13000,L1301.1
27096,OA1304,101,,,3600,13000,OA1304.1
27096,OB1532,101,,,3600,13000,OB1532.1
27096,OC1310,102,,,3600,13000,OC1310.2
27096,OI1305,103,,,3600,13000,OI1305.3
28076,ADVHS01,111,,,3600,13000,ADVHS01.11
28076,E1101,105,,,3600,13000,E1101.5
28076,G1202,101,,,3600,13000,G1202.1
28076,H1201B,101,,,3600,13000,H1201B.1
28076,L1302,102,,,3600,13000,L1302.2
28076,OA1319,101,,,3600,13000,OA1319.1
28076,OC1305,104,,,3600,13000,OC1305.4
28076,OC1314,101,,,3600,13000,OC1314.1
28076,OI1305,101,,,3600,13000,OI1305.1
30163,A0901,103,,,3600,13000,A0901.3
30163,ADVHS01,132,,,3600,13000,ADVHS01.32
30163,B0901,103,,,3600,13000,B0901.3
30163,C0904,103,,,3600,13000,C0904.3
30163,E0901,104,,,3600,13000,E0901.4
30163,G0901,104,,,3600,13000,G0901.4
30163,H0904,102,,,3600,13000,H0904.2
30163,I1003,106,,,3600,13000,I1003.6
30163,J0901,101,,,3600,13000,J0901.1
30052,A0901,103,,,3600,13000,A0901.3
30052,ADVHS01,129,,,3600,13000,ADVHS01.29
30052,B0901,106,,,3600,13000,B0901.6
30052,C0904,102,,,3600,13000,C0904.2
30052,G0901,102,,,3600,13000,G0901.2
30052,H0904,101,,,3600,13000,H0904.1
30052,I0903,103,,,3600,13000,I0903.3
30052,J0903,101,,,3600,13000,J0903.1
28165,ADVHS01,123,,,3600,13000,ADVHS01.23
28165,E1101,103,,,3600,13000,E1101.3
28165,G1203,102,,,3600,13000,G1203.2
28165,I1215,101,,,3600,13000,I1215.1
28165,OC1314,101,,,3600,13000,OC1314.1
28165,OH1401,101,,,3600,13000,OH1401.1
28165,OI1003,106,,,3600,13000,OI1003.6
27111,ADVHS01,130,,,3600,13000,ADVHS01.30
27111,E1201,104,,,3600,13000,E1201.4
27111,G1201,101,,,3600,13000,G1201.1
27111,J1203,104,,,3600,13000,J1203.4
27111,OA1318,101,,,3600,13000,OA1318.1
27111,OH1501,102,,,3600,13000,OH1501.2
27111,OI1303,102,,,3600,13000,OI1303.2
27111,OI1305,105,,,3600,13000,OI1305.5
27110,A1204,103,,,3600,13000,A1204.3
27110,ADVHS01,111,,,3600,13000,ADVHS01.11
27110,E1201,103,,,3600,13000,E1201.3
27110,G1201,101,,,3600,13000,G1201.1
27110,J1203,104,,,3600,13000,J1203.4
27110,L1302,101,,,3600,13000,L1302.1
27110,OH1501,102,,,3600,13000,OH1501.2
27110,OI1303,102,,,3600,13000,OI1303.2
27110,OI1305,101,,,3600,13000,OI1305.1
30126,A0901,103,,,3600,13000,A0901.3
30126,ADVHS01,112,,,3600,13000,ADVHS01.12
30126,B0901,101,,,3600,13000,B0901.1
30126,E0901,105,,,3600,13000,E0901.5
30126,G0901,105,,,3600,13000,G0901.5
30126,H0904,103,,,3600,13000,H0904.3
30126,I1003,101,,,3600,13000,I1003.1
30126,J0903,103,,,3600,13000,J0903.3
30126,OC1305,104,,,3600,13000,OC1305.4
27119,A1204,102,,,3600,13000,A1204.2
27119,ADVHS01,128,,,3600,13000,ADVHS01.28
27119,C0907,101,,,3600,13000,C0907.1
27119,E1201,106,,,3600,13000,E1201.6
27119,I1208,101,,,3600,13000,I1208.1
27119,J1203,102,,,3600,13000,J1203.2
27119,L1303,101,,,3600,13000,L1303.1
27119,OH1306,101,,,3600,13000,OH1306.1
30084,A0901,102,,,3600,13000,A0901.2
30084,ADVHS01,128,,,3600,13000,ADVHS01.28
30084,B0901,102,,,3600,13000,B0901.2
30084,E0901,106,,,3600,13000,E0901.6
30084,G0901,106,,,3600,13000,G0901.6
30084,H0904,104,,,3600,13000,H0904.4
30084,I1003,106,,,3600,13000,I1003.6
30084,OC1305,101,,,3600,13000,OC1305.1
27118,A1204,103,,,3600,13000,A1204.3
27118,ADVHS01,129,,,3600,13000,ADVHS01.29
27118,E1201,105,,,3600,13000,E1201.5
27118,G1201,106,,,3600,13000,G1201.6
27118,H1201B,101,,,3600,13000,H1201B.1
27118,J1203,102,,,3600,13000,J1203.2
27118,L1301,101,,,3600,13000,L1301.1
27118,OC1305,101,,,3600,13000,OC1305.1
27118,OI1305,105,,,3600,13000,OI1305.5
