SchoolID,StudentID,SectionID,CourseID,TermID
Columbus Middle School,M2026525,SPAN8.5,SPAN8,2026-2027
Columbus Middle School,M2026525,SS8.5,SS8,2026-2027
Columbus Middle School,M2026526,ADV_MS.3,ADV_MS,2026-2027
Columbus Middle School,M2026526,ENG8.7,ENG8,2026-2027
Columbus Middle School,M2026526,MATH8.1,MATH8,2026-2027
Columbus Middle School,M2026526,PE8.5,PE8,2026-2027
Columbus Middle School,M2026526,SCI8.8,SCI8,2026-2027
Columbus Middle School,M2026526,SPAN8.1,SPAN8,2026-2027
Columbus Middle School,M2026526,SS8.10,SS8,2026-2027
Columbus Middle School,M2026526,TECH_MS.5,TECH_MS,2026-2027
Columbus Middle School,M2026527,ADV_MS.20,ADV_MS,2026-2027
Columbus Middle School,M2026527,DRAMA_MS.5,DRAMA_MS,2026-2027
Columbus Middle School,M2026527,ENG8.6,ENG8,2026-2027
Columbus Middle School,M2026527,MATH8.6,MATH8,2026-2027
Columbus Middle School,M2026527,PE8.6,PE8,2026-2027
Columbus Middle School,M2026527,SCI8.6,SCI8,2026-2027
Columbus Middle School,M2026527,SPAN8.10,SPAN8,2026-2027
Columbus Middle School,M2026527,SS8.7,SS8,2026-2027
Columbus Middle School,M2026528,ADV_MS.3,ADV_MS,2026-2027
Columbus Middle School,M2026528,ENG8.2,ENG8,2026-2027
Columbus Middle School,M2026528,MATH8.2,MATH8,2026-2027
Columbus Middle School,M2026528,MUS_MS.2,MUS_MS,2026-2027
Columbus Middle School,M2026528,PE8.4,PE8,2026-2027
Columbus Middle School,M2026528,SCI8.10,SCI8,2026-2027
Columbus Middle School,M2026528,SPAN8.3,SPAN8,2026-2027
Columbus Middle School,M2026528,SS8.4,SS8,2026-2027
Columbus Middle School,M2026529,ADV_MS.4,ADV_MS,2026-2027
Columbus Middle School,M2026529,ENG8.8,ENG8,2026-2027
Columbus Middle School,M2026529,MATH8.4,MATH8,2026-2027
Columbus Middle School,M2026529,PE8.6,PE8,2026-2027
Columbus Middle School,M2026529,SCI8.4,SCI8,2026-2027
Columbus Middle School,M2026529,SPAN8.6,SPAN8,2026-2027
Columbus Middle School,M2026529,SS8.6,SS8,2026-2027
Columbus Middle School,M2026529,TECH_MS.4,TECH_MS,2026-2027
Columbus Middle School,M2026530,ADV_MS.3,ADV_MS,2026-2027
Columbus Middle School,M2026530,ENG8.6,ENG8,2026-2027
Columbus Middle School,M2026530,MATH8.9,MATH8,2026-2027
Columbus Middle School,M2026530,MUS_MS.2,MUS_MS,2026-2027
Columbus Middle School,M2026530,PE8.2,PE8,2026-2027
Columbus Middle School,M2026530,SCI8.1,SCI8,2026-2027
Columbus Middle School,M2026530,SPAN8.9,SPAN8,2026-2027
Columbus Middle School,M2026530,SS8.8,SS8,2026-2027
Columbus Middle School,M2026531,ADV_MS.4,ADV_MS,2026-2027
Columbus Middle School,M2026531,ART_MS.2,ART_MS,2026-2027
Columbus Middle School,M2026531,ENG8.5,ENG8,2026-2027
Columbus Middle School,M2026531,MATH8.7,MATH8,2026-2027
Columbus Middle School,M2026531,PE8.6,PE8,2026-2027
Columbus Middle School,M2026531,SCI8.7,SCI8,2026-2027
Columbus Middle School,M2026531,SPAN8.2,SPAN8,2026-2027
Columbus Middle School,M2026531,SS8.4,SS8,2026-2027
Columbus Middle School,M2026532,ADV_MS.2,ADV_MS,2026-2027
Columbus Middle School,M2026532,DRAMA_MS.1,DRAMA_MS,2026-2027
Columbus Middle School,M2026532,ENG8.10,ENG8,2026-2027
Columbus Middle School,M2026532,MATH8.6,MATH8,2026-2027
Columbus Middle School,M2026532,PE8.1,PE8,2026-2027
Columbus Middle School,M2026532,SCI8.7,SCI8,2026-2027
Columbus Middle School,M2026532,SPAN8.2,SPAN8,2026-2027
Columbus Middle School,M2026532,SS8.8,SS8,2026-2027
Columbus Middle School,M2026533,ADV_MS.6,ADV_MS,2026-2027
Columbus Middle School,M2026533,DRAMA_MS.4,DRAMA_MS,2026-2027
Columbus Middle School,M2026533,ENG8.6,ENG8,2026-2027
Columbus Middle School,M2026533,MATH8.8,MATH8,2026-2027
Columbus Middle School,M2026533,PE8.5,PE8,2026-2027
Columbus Middle School,M2026533,SCI8.7,SCI8,2026-2027
Columbus Middle School,M2026533,SPAN8.8,SPAN8,2026-2027
Columbus Middle School,M2026533,SS8.9,SS8,2026-2027
Columbus Middle School,M2026534,ADV_MS.3,ADV_MS,2026-2027
Columbus Middle School,M2026534,ENG8.6,ENG8,2026-2027
Columbus Middle School,M2026534,MATH8.4,MATH8,2026-2027
Columbus Middle School,M2026534,PE8.10,PE8,2026-2027
Columbus Middle School,M2026534,SCI8.7,SCI8,2026-2027
Columbus Middle School,M2026534,SPAN8.5,SPAN8,2026-2027
Columbus Middle School,M2026534,SS8.9,SS8,2026-2027
Columbus Middle School,M2026534,TECH_MS.1,TECH_MS,2026-2027
Columbus Middle School,M2026535,ADV_MS.3,ADV_MS,2026-2027
Columbus Middle School,M2026535,ENG8.2,ENG8,2026-2027
Columbus Middle School,M2026535,MATH8.3,MATH8,2026-2027
Columbus Middle School,M2026535,MUS_MS.3,MUS_MS,2026-2027
Columbus Middle School,M2026535,PE8.1,PE8,2026-2027
Columbus Middle School,M2026535,SCI8.5,SCI8,2026-2027
Columbus Middle School,M2026535,SPAN8.5,SPAN8,2026-2027
Columbus Middle School,M2026535,SS8.4,SS8,2026-2027
Columbus Middle School,M2026536,ADV_MS.3,ADV_MS,2026-2027
Columbus Middle School,M2026536,ENG8.2,ENG8,2026-2027
Columbus Middle School,M2026536,MATH8.3,MATH8,2026-2027
Columbus Middle School,M2026536,MUS_MS.1,MUS_MS,2026-2027
Columbus Middle School,M2026536,PE8.2,PE8,2026-2027
Columbus Middle School,M2026536,SCI8.4,SCI8,2026-2027
Columbus Middle School,M2026536,SPAN8.7,SPAN8,2026-2027
Columbus Middle School,M2026536,SS8.4,SS8,2026-2027
Columbus Middle School,M2026537,ADV_MS.8,ADV_MS,2026-2027
Columbus Middle School,M2026537,ART_MS.4,ART_MS,2026-2027
Columbus Middle School,M2026537,ENG8.10,ENG8,2026-2027
Columbus Middle School,M2026537,MATH8.8,MATH8,2026-2027
Columbus Middle School,M2026537,PE8.7,PE8,2026-2027
Columbus Middle School,M2026537,SCI8.3,SCI8,2026-2027
Columbus Middle School,M2026537,SPAN8.8,SPAN8,2026-2027
Columbus Middle School,M2026537,SS8.9,SS8,2026-2027
Columbus Middle School,M2026538,ADV_MS.2,ADV_MS,2026-2027
Columbus Middle School,M2026538,ENG8.2,ENG8,2026-2027
Columbus Middle School,M2026538,MATH8.8,MATH8,2026-2027
Columbus Middle School,M2026538,PE8.9,PE8,2026-2027
Columbus Middle School,M2026538,SCI8.5,SCI8,2026-2027
Columbus Middle School,M2026538,SPAN8.5,SPAN8,2026-2027
Columbus Middle School,M2026538,SS8.9,SS8,2026-2027
Columbus Middle School,M2026538,TECH_MS.2,TECH_MS,2026-2027
Columbus Middle School,M2026539,ADV_MS.3,ADV_MS,2026-2027
Columbus Middle School,M2026539,ENG8.6,ENG8,2026-2027
Columbus Middle School,M2026539,MATH8.5,MATH8,2026-2027
Columbus Middle School,M2026539,PE8.1,PE8,2026-2027
Columbus Middle School,M2026539,SCI8.5,SCI8,2026-2027
Columbus Middle School,M2026539,SPAN8.8,SPAN8,2026-2027
Columbus Middle School,M2026539,SS8.7,SS8,2026-2027
Columbus Middle School,M2026539,TECH_MS.4,TECH_MS,2026-2027
Columbus Middle School,M2026540,ADV_MS.23,ADV_MS,2026-2027
Columbus Middle School,M2026540,ART_MS.1,ART_MS,2026-2027
Columbus Middle School,M2026540,ENG8.3,ENG8,2026-2027
Columbus Middle School,M2026540,MATH8.5,MATH8,2026-2027
Columbus Middle School,M2026540,PE8.1,PE8,2026-2027
Columbus Middle School,M2026540,SCI8.9,SCI8,2026-2027
Columbus Middle School,M2026540,SPAN8.1,SPAN8,2026-2027
Columbus Middle School,M2026540,SS8.4,SS8,2026-2027
Columbus Middle School,M2026541,ADV_MS.13,ADV_MS,2026-2027
Columbus Middle School,M2026541,ENG8.10,ENG8,2026-2027
Columbus Middle School,M2026541,MATH8.1,MATH8,2026-2027
Columbus Middle School,M2026541,MUS_MS.3,MUS_MS,2026-2027
Columbus Middle School,M2026541,PE8.7,PE8,2026-2027
Columbus Middle School,M2026541,SCI8.1,SCI8,2026-2027
Columbus Middle School,M2026541,SPAN8.5,SPAN8,2026-2027
Columbus Middle School,M2026541,SS8.5,SS8,2026-2027
Columbus Middle School,M2026542,ADV_MS.20,ADV_MS,2026-2027
Columbus Middle School,M2026542,ENG8.4,ENG8,2026-2027
Columbus Middle School,M2026542,MATH8.6,MATH8,2026-2027
Columbus Middle School,M2026542,PE8.3,PE8,2026-2027
Columbus Middle School,M2026542,SCI8.6,SCI8,2026-2027
Columbus Middle School,M2026542,SPAN8.1,SPAN8,2026-2027
Columbus Middle School,M2026542,SS8.6,SS8,2026-2027
Columbus Middle School,M2026542,TECH_MS.2,TECH_MS,2026-2027
Columbus Middle School,M2026543,ADV_MS.4,ADV_MS,2026-2027
Columbus Middle School,M2026543,ART_MS.1,ART_MS,2026-2027
Columbus Middle School,M2026543,ENG8.5,ENG8,2026-2027
Columbus Middle School,M2026543,MATH8.3,MATH8,2026-2027
Columbus Middle School,M2026543,PE8.9,PE8,2026-2027
Columbus Middle School,M2026543,SCI8.1,SCI8,2026-2027
Columbus Middle School,M2026543,SPAN8.1,SPAN8,2026-2027
Columbus Middle School,M2026543,SS8.6,SS8,2026-2027
Columbus Middle School,M2026543,TECH_MS.1,TECH_MS,2026-2027
Columbus Middle School,M2026544,ADV_MS.8,ADV_MS,2026-2027
Columbus Middle School,M2026544,DRAMA_MS.2,DRAMA_MS,2026-2027
Columbus Middle School,M2026544,ENG8.2,ENG8,2026-2027
Columbus Middle School,M2026544,MATH8.10,MATH8,2026-2027
Columbus Middle School,M2026544,PE8.7,PE8,2026-2027
Columbus Middle School,M2026544,SCI8.3,SCI8,2026-2027
Columbus Middle School,M2026544,SPAN8.7,SPAN8,2026-2027
Columbus Middle School,M2026544,SS8.2,SS8,2026-2027
Columbus Middle School,M2026545,ADV_MS.3,ADV_MS,2026-2027
Columbus Middle School,M2026545,DRAMA_MS.3,DRAMA_MS,2026-2027
Columbus Middle School,M2026545,ENG8.3,ENG8,2026-2027
Columbus Middle School,M2026545,MATH8.6,MATH8,2026-2027
Columbus Middle School,M2026545,PE8.3,PE8,2026-2027
Columbus Middle School,M2026545,SCI8.9,SCI8,2026-2027
Columbus Middle School,M2026545,SPAN8.2,SPAN8,2026-2027
Columbus Middle School,M2026545,SS8.3,SS8,2026-2027
Columbus Middle School,M2026546,ADV_MS.2,ADV_MS,2026-2027
Columbus Middle School,M2026546,ENG8.9,ENG8,2026-2027
Columbus Middle School,M2026546,MATH8.4,MATH8,2026-2027
Columbus Middle School,M2026546,PE8.1,PE8,2026-2027
Columbus Middle School,M2026546,SCI8.7,SCI8,2026-2027
Columbus Middle School,M2026546,SPAN8.7,SPAN8,2026-2027
Columbus Middle School,M2026546,SS8.6,SS8,2026-2027
Columbus Middle School,M2026546,TECH_MS.1,TECH_MS,2026-2027
Columbus Middle School,M2026547,ADV_MS.18,ADV_MS,2026-2027
Columbus Middle School,M2026547,ART_MS.5,ART_MS,2026-2027
Columbus Middle School,M2026547,ENG8.8,ENG8,2026-2027
Columbus Middle School,M2026547,MATH8.7,MATH8,2026-2027
Columbus Middle School,M2026547,PE8.10,PE8,2026-2027
Columbus Middle School,M2026547,SCI8.3,SCI8,2026-2027
Columbus Middle School,M2026547,SPAN8.9,SPAN8,2026-2027
Columbus Middle School,M2026547,SS8.6,SS8,2026-2027
Columbus Middle School,M2026548,ADV_MS.2,ADV_MS,2026-2027
Columbus Middle School,M2026548,ART_MS.1,ART_MS,2026-2027
Columbus Middle School,M2026548,ENG8.2,ENG8,2026-2027
Columbus Middle School,M2026548,MATH8.9,MATH8,2026-2027
Columbus Middle School,M2026548,PE8.3,PE8,2026-2027
Columbus Middle School,M2026548,SCI8.9,SCI8,2026-2027
Columbus Middle School,M2026548,SPAN8.6,SPAN8,2026-2027
Columbus Middle School,M2026548,SS8.5,SS8,2026-2027
Columbus Middle School,M2026549,ADV_MS.1,ADV_MS,2026-2027
Columbus Middle School,M2026549,ENG8.8,ENG8,2026-2027
Columbus Middle School,M2026549,MATH8.7,MATH8,2026-2027
Columbus Middle School,M2026549,PE8.7,PE8,2026-2027
Columbus Middle School,M2026549,SCI8.5,SCI8,2026-2027
Columbus Middle School,M2026549,SPAN8.4,SPAN8,2026-2027
Columbus Middle School,M2026549,SS8.2,SS8,2026-2027
Columbus Middle School,M2026549,TECH_MS.3,TECH_MS,2026-2027
Columbus Middle School,M2026550,ADV_MS.11,ADV_MS,2026-2027
Columbus Middle School,M2026550,DRAMA_MS.4,DRAMA_MS,2026-2027
Columbus Middle School,M2026550,ENG8.1,ENG8,2026-2027
Columbus Middle School,M2026550,MATH8.10,MATH8,2026-2027
Columbus Middle School,M2026550,PE8.9,PE8,2026-2027
Columbus Middle School,M2026550,SCI8.1,SCI8,2026-2027
Columbus Middle School,M2026550,SPAN8.2,SPAN8,2026-2027
Columbus Middle School,M2026550,SS8.2,SS8,2026-2027
Columbus Middle School,M2026551,ADV_MS.16,ADV_MS,2026-2027
Columbus Middle School,M2026551,ENG8.10,ENG8,2026-2027
Columbus Middle School,M2026551,MATH8.5,MATH8,2026-2027
Columbus Middle School,M2026551,PE8.2,PE8,2026-2027
Columbus Middle School,M2026551,SCI8.10,SCI8,2026-2027
Columbus Middle School,M2026551,SPAN8.6,SPAN8,2026-2027
Columbus Middle School,M2026551,SS8.8,SS8,2026-2027
Columbus Middle School,M2026551,TECH_MS.4,TECH_MS,2026-2027
Columbus Middle School,M2026552,ADV_MS.2,ADV_MS,2026-2027
Columbus Middle School,M2026552,DRAMA_MS.2,DRAMA_MS,2026-2027
Columbus Middle School,M2026552,ENG8.6,ENG8,2026-2027
Columbus Middle School,M2026552,MATH8.5,MATH8,2026-2027
Columbus Middle School,M2026552,PE8.8,PE8,2026-2027
Columbus Middle School,M2026552,SCI8.5,SCI8,2026-2027
Columbus Middle School,M2026552,SPAN8.8,SPAN8,2026-2027
Columbus Middle School,M2026552,SS8.7,SS8,2026-2027
Columbus Middle School,M2026553,ADV_MS.2,ADV_MS,2026-2027
Columbus Middle School,M2026553,ART_MS.2,ART_MS,2026-2027
Columbus Middle School,M2026553,ENG8.9,ENG8,2026-2027
Columbus Middle School,M2026553,MATH8.8,MATH8,2026-2027
Columbus Middle School,M2026553,PE8.9,PE8,2026-2027
Columbus Middle School,M2026553,SCI8.9,SCI8,2026-2027
Columbus Middle School,M2026553,SPAN8.6,SPAN8,2026-2027
Columbus Middle School,M2026553,SS8.6,SS8,2026-2027
Columbus Middle School,M2026554,ADV_MS.2,ADV_MS,2026-2027
Columbus Middle School,M2026554,ENG8.7,ENG8,2026-2027
Columbus Middle School,M2026554,MATH8.8,MATH8,2026-2027
Columbus Middle School,M2026554,MUS_MS.4,MUS_MS,2026-2027
Columbus Middle School,M2026554,PE8.6,PE8,2026-2027
Columbus Middle School,M2026554,SCI8.5,SCI8,2026-2027
Columbus Middle School,M2026554,SPAN8.2,SPAN8,2026-2027
Columbus Middle School,M2026554,SS8.9,SS8,2026-2027
Columbus Middle School,M2026555,ADV_MS.14,ADV_MS,2026-2027
Columbus Middle School,M2026555,ENG8.5,ENG8,2026-2027
Columbus Middle School,M2026555,MATH8.1,MATH8,2026-2027
Columbus Middle School,M2026555,PE8.1,PE8,2026-2027
Columbus Middle School,M2026555,SCI8.9,SCI8,2026-2027
Columbus Middle School,M2026555,SPAN8.4,SPAN8,2026-2027
Columbus Middle School,M2026555,SS8.1,SS8,2026-2027
Columbus Middle School,M2026555,TECH_MS.4,TECH_MS,2026-2027
Columbus Middle School,M2026556,ADV_MS.3,ADV_MS,2026-2027
Columbus Middle School,M2026556,ART_MS.1,ART_MS,2026-2027
Columbus Middle School,M2026556,ENG8.3,ENG8,2026-2027
Columbus Middle School,M2026556,MATH8.10,MATH8,2026-2027
Columbus Middle School,M2026556,PE8.1,PE8,2026-2027
Columbus Middle School,M2026556,SCI8.10,SCI8,2026-2027
Columbus Middle School,M2026556,SPAN8.1,SPAN8,2026-2027
Columbus Middle School,M2026556,SS8.4,SS8,2026-2027
Columbus Middle School,M2026557,ADV_MS.26,ADV_MS,2026-2027
Columbus Middle School,M2026557,ENG8.9,ENG8,2026-2027
Columbus Middle School,M2026557,MATH8.9,MATH8,2026-2027
Columbus Middle School,M2026557,PE8.5,PE8,2026-2027
Columbus Middle School,M2026557,SCI8.4,SCI8,2026-2027
Columbus Middle School,M2026557,SPAN8.3,SPAN8,2026-2027
Columbus Middle School,M2026557,SS8.5,SS8,2026-2027
Columbus Middle School,M2026557,TECH_MS.2,TECH_MS,2026-2027
Columbus Middle School,M2026558,ADV_MS.5,ADV_MS,2026-2027
Columbus Middle School,M2026558,ENG8.5,ENG8,2026-2027
Columbus Middle School,M2026558,MATH8.2,MATH8,2026-2027
Columbus Middle School,M2026558,PE8.6,PE8,2026-2027
Columbus Middle School,M2026558,SCI8.7,SCI8,2026-2027
Columbus Middle School,M2026558,SPAN8.3,SPAN8,2026-2027
Columbus Middle School,M2026558,SS8.10,SS8,2026-2027
Columbus Middle School,M2026558,TECH_MS.3,TECH_MS,2026-2027
Columbus Middle School,M2026559,ADV_MS.2,ADV_MS,2026-2027
Columbus Middle School,M2026559,ENG8.4,ENG8,2026-2027
Columbus Middle School,M2026559,MATH8.6,MATH8,2026-2027
Columbus Middle School,M2026559,PE8.6,PE8,2026-2027
Columbus Middle School,M2026559,SCI8.6,SCI8,2026-2027
Columbus Middle School,M2026559,SPAN8.7,SPAN8,2026-2027
Columbus Middle School,M2026559,SS8.6,SS8,2026-2027
Columbus Middle School,M2026559,TECH_MS.2,TECH_MS,2026-2027
Columbus Middle School,M2026560,ADV_MS.2,ADV_MS,2026-2027
Columbus Middle School,M2026560,ENG8.1,ENG8,2026-2027
Columbus Middle School,M2026560,MATH8.1,MATH8,2026-2027
Columbus Middle School,M2026560,MUS_MS.1,MUS_MS,2026-2027
Columbus Middle School,M2026560,PE8.9,PE8,2026-2027
Columbus Middle School,M2026560,SCI8.2,SCI8,2026-2027
Columbus Middle School,M2026560,SPAN8.1,SPAN8,2026-2027
Columbus Middle School,M2026560,SS8.2,SS8,2026-2027
Columbus Middle School,M2026561,ADV_MS.2,ADV_MS,2026-2027
Columbus Middle School,M2026561,DRAMA_MS.4,DRAMA_MS,2026-2027
Columbus Middle School,M2026561,ENG8.1,ENG8,2026-2027
Columbus Middle School,M2026561,MATH8.2,MATH8,2026-2027
Columbus Middle School,M2026561,PE8.1,PE8,2026-2027
Columbus Middle School,M2026561,SCI8.2,SCI8,2026-2027
Columbus Middle School,M2026561,SPAN8.1,SPAN8,2026-2027
Columbus Middle School,M2026561,SS8.2,SS8,2026-2027
Columbus Middle School,M2026562,ADV_MS.1,ADV_MS,2026-2027
Columbus Middle School,M2026562,DRAMA_MS.1,DRAMA_MS,2026-2027
Columbus Middle School,M2026562,ENG8.9,ENG8,2026-2027
Columbus Middle School,M2026562,MATH8.4,MATH8,2026-2027
Columbus Middle School,M2026562,PE8.3,PE8,2026-2027
Columbus Middle School,M2026562,SCI8.1,SCI8,2026-2027
Columbus Middle School,M2026562,SPAN8.2,SPAN8,2026-2027
Columbus Middle School,M2026562,SS8.7,SS8,2026-2027
Columbus Middle School,M2026563,ADV_MS.2,ADV_MS,2026-2027
Columbus Middle School,M2026563,ART_MS.5,ART_MS,2026-2027
Columbus Middle School,M2026563,ENG8.6,ENG8,2026-2027
Columbus Middle School,M2026563,MATH8.1,MATH8,2026-2027
Columbus Middle School,M2026563,PE8.10,PE8,2026-2027
Columbus Middle School,M2026563,SCI8.9,SCI8,2026-2027
Columbus Middle School,M2026563,SPAN8.8,SPAN8,2026-2027
Columbus Middle School,M2026563,SS8.9,SS8,2026-2027
Columbus Middle School,M2026564,ADV_MS.18,ADV_MS,2026-2027
Columbus Middle School,M2026564,DRAMA_MS.1,DRAMA_MS,2026-2027
Columbus Middle School,M2026564,ENG8.3,ENG8,2026-2027
Columbus Middle School,M2026564,MATH8.10,MATH8,2026-2027
Columbus Middle School,M2026564,PE8.7,PE8,2026-2027
Columbus Middle School,M2026564,SCI8.2,SCI8,2026-2027
Columbus Middle School,M2026564,SPAN8.3,SPAN8,2026-2027
Columbus Middle School,M2026564,SS8.9,SS8,2026-2027
Columbus Middle School,M2026565,ADV_MS.5,ADV_MS,2026-2027
Columbus Middle School,M2026565,ART_MS.3,ART_MS,2026-2027
Columbus Middle School,M2026565,ENG8.5,ENG8,2026-2027
Columbus Middle School,M2026565,MATH8.1,MATH8,2026-2027
Columbus Middle School,M2026565,PE8.10,PE8,2026-2027
Columbus Middle School,M2026565,SCI8.1,SCI8,2026-2027
Columbus Middle School,M2026565,SPAN8.2,SPAN8,2026-2027
Columbus Middle School,M2026565,SS8.3,SS8,2026-2027
Columbus Middle School,M2026566,ADV_MS.28,ADV_MS,2026-2027
Columbus Middle School,M2026566,ART_MS.2,ART_MS,2026-2027
Columbus Middle School,M2026566,ENG8.3,ENG8,2026-2027
Columbus Middle School,M2026566,MATH8.3,MATH8,2026-2027
Columbus Middle School,M2026566,PE8.1,PE8,2026-2027
Columbus Middle School,M2026566,SCI8.6,SCI8,2026-2027
Columbus Middle School,M2026566,SPAN8.8,SPAN8,2026-2027
Columbus Middle School,M2026566,SS8.6,SS8,2026-2027
Columbus Middle School,M2026567,ADV_MS.6,ADV_MS,2026-2027
Columbus Middle School,M2026567,ENG8.4,ENG8,2026-2027
Columbus Middle School,M2026567,MATH8.8,MATH8,2026-2027
Columbus Middle School,M2026567,MUS_MS.3,MUS_MS,2026-2027
Columbus Middle School,M2026567,PE8.2,PE8,2026-2027
Columbus Middle School,M2026567,SCI8.9,SCI8,2026-2027
Columbus Middle School,M2026567,SPAN8.2,SPAN8,2026-2027
Columbus Middle School,M2026567,SS8.1,SS8,2026-2027
Columbus Middle School,M2026568,ADV_MS.1,ADV_MS,2026-2027
Columbus Middle School,M2026568,ENG8.3,ENG8,2026-2027
Columbus Middle School,M2026568,MATH8.1,MATH8,2026-2027
Columbus Middle School,M2026568,PE8.10,PE8,2026-2027
Columbus Middle School,M2026568,SCI8.2,SCI8,2026-2027
Columbus Middle School,M2026568,SPAN8.6,SPAN8,2026-2027
Columbus Middle School,M2026568,SS8.2,SS8,2026-2027
Columbus Middle School,M2026568,TECH_MS.2,TECH_MS,2026-2027
Columbus Middle School,M2026569,ADV_MS.2,ADV_MS,2026-2027
Columbus Middle School,M2026569,ART_MS.1,ART_MS,2026-2027
Columbus Middle School,M2026569,ENG8.8,ENG8,2026-2027
Columbus Middle School,M2026569,MATH8.3,MATH8,2026-2027
Columbus Middle School,M2026569,PE8.3,PE8,2026-2027
Columbus Middle School,M2026569,SCI8.8,SCI8,2026-2027
Columbus Middle School,M2026569,SPAN8.5,SPAN8,2026-2027
Columbus Middle School,M2026569,SS8.10,SS8,2026-2027
Columbus Middle School,M2026570,ADV_MS.1,ADV_MS,2026-2027
Columbus Middle School,M2026570,DRAMA_MS.5,DRAMA_MS,2026-2027
Columbus Middle School,M2026570,ENG8.6,ENG8,2026-2027
Columbus Middle School,M2026570,MATH8.10,MATH8,2026-2027
Columbus Middle School,M2026570,PE8.2,PE8,2026-2027
Columbus Middle School,M2026570,SCI8.8,SCI8,2026-2027
Columbus Middle School,M2026570,SPAN8.4,SPAN8,2026-2027
Columbus Middle School,M2026570,SS8.2,SS8,2026-2027
Columbus Middle School,M2026571,ADV_MS.2,ADV_MS,2026-2027
Columbus Middle School,M2026571,ENG8.1,ENG8,2026-2027
Columbus Middle School,M2026571,MATH8.7,MATH8,2026-2027
Columbus Middle School,M2026571,PE8.3,PE8,2026-2027
Columbus Middle School,M2026571,SCI8.5,SCI8,2026-2027
Columbus Middle School,M2026571,SPAN8.1,SPAN8,2026-2027
Columbus Middle School,M2026571,SS8.4,SS8,2026-2027
Columbus Middle School,M2026571,TECH_MS.3,TECH_MS,2026-2027
Columbus Middle School,M2026572,ADV_MS.21,ADV_MS,2026-2027
Columbus Middle School,M2026572,ENG8.7,ENG8,2026-2027
Columbus Middle School,M2026572,MATH8.5,MATH8,2026-2027
Columbus Middle School,M2026572,PE8.1,PE8,2026-2027
